smelly,lines_code,lines_blank,lines_comment,num_keys,num_suspicious_comments,num_tokens,text_entropy,num_imports,num_inputs,num_interfaces,num_node_templates,num_node_types,num_parameters,num_properties,num_relationship_templates,num_relationship_types,num_shell_scripts
0,23.0,0.0,0.0,21.0,0.0,71.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,18.0,0.0,0.0,15.0,0.0,50.0,5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0.0,0.0,20.0,0.0,83.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,22.0,0.0,0.0,20.0,0.0,58.0,5.46,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,34.0,0.0,0.0,31.0,0.0,103.0,5.87,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0,28.0,0.0,0.0,26.0,0.0,96.0,5.83,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,26.0,0.0,0.0,24.0,0.0,77.0,5.74,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,14.0,0.0,0.0,12.0,0.0,39.0,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,17.0,0.0,0.0,16.0,0.0,38.0,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,30.0,0.0,0.0,23.0,0.0,90.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,79.0,0.0,0.0,63.0,0.0,334.0,6.61,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
0,57.0,0.0,0.0,43.0,0.0,314.0,6.77,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,39.0,0.0,0.0,29.0,0.0,162.0,6.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,52.0,0.0,0.0,42.0,0.0,171.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0.0,0.0,21.0,0.0,71.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,18.0,0.0,0.0,15.0,0.0,50.0,5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0.0,0.0,20.0,0.0,83.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,22.0,0.0,0.0,20.0,0.0,58.0,5.46,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,34.0,0.0,0.0,31.0,0.0,103.0,5.87,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0,28.0,0.0,0.0,26.0,0.0,96.0,5.83,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,26.0,0.0,0.0,24.0,0.0,77.0,5.74,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,14.0,0.0,0.0,12.0,0.0,39.0,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13.0,0.0,0.0,12.0,0.0,32.0,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,30.0,0.0,0.0,23.0,0.0,90.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,79.0,0.0,0.0,63.0,0.0,334.0,6.61,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
0,57.0,0.0,0.0,43.0,0.0,314.0,6.77,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,6.0,0.0,0.0,6.0,0.0,8.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,20.0,0.0,0.0,20.0,0.0,20.0,3.92,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,79.0,0.0,0.0,78.0,0.0,149.0,5.85,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25.0,0.0,0.0,24.0,0.0,70.0,5.52,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5.0,0.0,0.0,5.0,0.0,7.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,0.0,0.0,19.0,0.0,42.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,64.0,0.0,0.0,53.0,0.0,149.0,6.23,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15.0,0.0,0.0,14.0,0.0,28.0,4.59,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,39.0,0.0,0.0,29.0,0.0,162.0,6.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11.0,0.0,0.0,10.0,0.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,52.0,0.0,0.0,42.0,0.0,171.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0.0,0.0,21.0,0.0,71.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,18.0,0.0,0.0,15.0,0.0,50.0,5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0.0,0.0,20.0,0.0,83.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,22.0,0.0,0.0,20.0,0.0,58.0,5.46,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,34.0,0.0,0.0,31.0,0.0,103.0,5.87,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0,17.0,0.0,0.0,16.0,0.0,60.0,5.62,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,19.0,0.0,0.0,17.0,0.0,63.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,21.0,0.0,0.0,19.0,0.0,61.0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,16.0,0.0,0.0,13.0,0.0,41.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,17.0,0.0,0.0,16.0,0.0,38.0,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,30.0,0.0,0.0,23.0,0.0,90.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,79.0,0.0,0.0,63.0,0.0,334.0,6.61,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
0,57.0,0.0,0.0,43.0,0.0,314.0,6.77,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,11.0,0.0,0.0,11.0,0.0,18.0,4.06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
0,5.0,0.0,0.0,5.0,0.0,7.0,2.81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,20.0,0.0,0.0,18.0,0.0,68.0,5.57,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
0,17.0,0.0,0.0,14.0,0.0,38.0,5.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4.0,0.0,0.0,4.0,0.0,5.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,16.0,0.0,0.0,16.0,0.0,21.0,3.92,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6.0,0.0,0.0,6.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,39.0,0.0,0.0,29.0,0.0,162.0,6.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11.0,0.0,0.0,10.0,0.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,52.0,0.0,0.0,42.0,0.0,171.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0.0,0.0,21.0,0.0,71.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,18.0,0.0,0.0,15.0,0.0,50.0,5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0.0,0.0,20.0,0.0,83.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,22.0,0.0,0.0,20.0,0.0,58.0,5.46,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,34.0,0.0,0.0,31.0,0.0,103.0,5.87,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0,17.0,0.0,0.0,16.0,0.0,60.0,5.62,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,19.0,0.0,0.0,17.0,0.0,63.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,21.0,0.0,0.0,19.0,0.0,61.0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,16.0,0.0,0.0,13.0,0.0,41.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,17.0,0.0,0.0,16.0,0.0,38.0,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,30.0,0.0,0.0,23.0,0.0,90.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,79.0,0.0,0.0,63.0,0.0,334.0,6.61,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
0,57.0,0.0,0.0,43.0,0.0,314.0,6.77,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,5.0,0.0,0.0,5.0,0.0,7.0,2.52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,45.0,0.0,0.0,34.0,0.0,53.0,4.59,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,14.0,0.0,0.0,14.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,13.0,0.0,0.0,11.0,0.0,18.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5.0,0.0,0.0,5.0,0.0,7.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5.0,0.0,0.0,5.0,0.0,7.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,4.0,0.0,0.0,4.0,0.0,5.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,18.0,0.0,0.0,18.0,0.0,27.0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0,41.0,0.0,0.0,33.0,0.0,67.0,5.16,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0,18.0,0.0,0.0,18.0,0.0,27.0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0,26.0,0.0,0.0,26.0,0.0,52.0,5.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,17.0,0.0,0.0,17.0,0.0,24.0,3.59,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,61.0,4.0,0.0,51.0,0.0,192.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
0,18.0,1.0,0.0,16.0,0.0,46.0,4.91,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,17.0,0.0,0.0,14.0,0.0,70.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,19.0,0.0,0.0,16.0,0.0,82.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,30.0,0.0,0.0,29.0,0.0,61.0,4.88,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,9.0,0.0,0.0,9.0,0.0,13.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9.0,0.0,0.0,9.0,0.0,13.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,0.0,0.0,16.0,0.0,24.0,4.42,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,37.0,0.0,0.0,33.0,0.0,51.0,5.33,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
0,51.0,0.0,0.0,40.0,0.0,75.0,5.65,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
1,180.0,0.0,0.0,150.0,0.0,252.0,6.17,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0
0,26.0,0.0,0.0,26.0,0.0,43.0,4.47,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.0,0.0,0.0,26.0,0.0,43.0,4.47,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16.0,0.0,0.0,16.0,0.0,23.0,3.49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,12.0,0.0,0.0,12.0,0.0,17.0,3.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,12.0,0.0,0.0,12.0,0.0,17.0,3.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,63.0,0.0,0.0,48.0,0.0,87.0,5.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5.0,0.0,0.0,5.0,0.0,7.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,12.0,0.0,0.0,12.0,0.0,40.0,4.61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,34.0,0.0,0.0,22.0,0.0,40.0,4.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0,13.0,0.0,0.0,13.0,0.0,18.0,3.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0,27.0,0.0,0.0,18.0,0.0,31.0,4.24,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,56.0,0.0,0.0,40.0,0.0,138.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
0,20.0,0.0,4.0,16.0,0.0,91.0,5.89,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,19.0,0.0,1.0,17.0,0.0,35.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,10.0,0.0,0.0,10.0,0.0,21.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,7.0,0.0,0.0,7.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,14.0,0.0,0.0,14.0,0.0,27.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,15.0,0.0,0.0,10.0,0.0,96.0,5.74,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,13.0,0.0,1.0,10.0,0.0,58.0,5.57,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,13.0,2.0,1.0,10.0,0.0,38.0,5.18,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,16.0,0.0,2.0,14.0,0.0,46.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,10.0,0.0,0.0,7.0,0.0,58.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,11.0,0.0,1.0,10.0,0.0,29.0,4.72,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,14.0,2.0,0.0,10.0,0.0,59.0,5.49,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,36.0,0.0,0.0,27.0,0.0,61.0,5.24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
0,3.0,0.0,0.0,3.0,0.0,5.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,0.0,0.0,15.0,0.0,84.0,5.46,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,24.0,0.0,2.0,18.0,0.0,127.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0,3.0,0.0,0.0,3.0,0.0,5.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0.0,2.0,19.0,0.0,92.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,3.0,0.0,0.0,3.0,0.0,5.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,0.0,2.0,17.0,0.0,89.0,5.92,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,12.0,0.0,1.0,12.0,0.0,23.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,3.0,0.0,0.0,3.0,0.0,5.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13.0,0.0,0.0,9.0,0.0,71.0,5.43,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,14.0,0.0,0.0,11.0,0.0,57.0,5.32,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,69.0,0.0,0.0,47.0,0.0,140.0,6.11,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
0,13.0,0.0,0.0,11.0,0.0,54.0,5.21,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,14.0,0.0,0.0,12.0,0.0,19.0,4.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0,63.0,0.0,0.0,44.0,0.0,92.0,5.62,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
0,56.0,0.0,0.0,34.0,0.0,62.0,4.77,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
0,66.0,0.0,0.0,44.0,0.0,140.0,5.92,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0
0,35.0,0.0,0.0,33.0,0.0,116.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0,50.0,0.0,0.0,44.0,0.0,161.0,6.35,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0,14.0,0.0,0.0,14.0,0.0,40.0,4.93,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,8.0,0.0,0.0,8.0,0.0,11.0,3.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,4.0,0.0,0.0,4.0,0.0,6.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15.0,0.0,0.0,9.0,0.0,17.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15.0,0.0,0.0,15.0,0.0,24.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,19.0,0.0,0.0,11.0,0.0,21.0,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4.0,0.0,0.0,4.0,0.0,6.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,58.0,0.0,0.0,40.0,0.0,77.0,5.64,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
0,51.0,0.0,0.0,36.0,0.0,70.0,5.5,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
0,98.0,0.0,0.0,66.0,0.0,178.0,6.44,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0
0,27.0,0.0,0.0,23.0,0.0,37.0,4.7,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,44.0,0.0,0.0,33.0,0.0,188.0,6.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,53.0,0.0,0.0,41.0,0.0,170.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,0.0,0.0,17.0,0.0,64.0,5.43,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,12.0,0.0,0.0,9.0,0.0,41.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,0.0,0.0,15.0,0.0,74.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,27.0,0.0,0.0,26.0,0.0,89.0,5.48,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0,22.0,0.0,0.0,20.0,0.0,85.0,5.61,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,27.0,0.0,0.0,20.0,0.0,125.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,9.0,0.0,0.0,8.0,0.0,25.0,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,80.0,0.0,0.0,55.0,0.0,427.0,6.87,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
0,53.0,0.0,0.0,39.0,0.0,305.0,6.69,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,28.0,0.0,0.0,26.0,0.0,52.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,32.0,0.0,0.0,32.0,0.0,53.0,4.54,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,14.0,0.0,0.0,11.0,0.0,33.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9.0,0.0,0.0,8.0,0.0,25.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6.0,0.0,0.0,6.0,0.0,16.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,68.0,0.0,0.0,63.0,0.0,176.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
0,10.0,0.0,0.0,9.0,0.0,26.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,18.0,0.0,0.0,14.0,0.0,25.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10.0,0.0,0.0,9.0,0.0,36.0,4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,49.0,0.0,0.0,33.0,0.0,56.0,4.68,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
0,4.0,0.0,0.0,4.0,0.0,6.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,68.0,0.0,0.0,39.0,0.0,80.0,5.32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0,31.0,0.0,0.0,29.0,0.0,51.0,4.88,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
