repo_id,url
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/www/apache/linux_sh/tosca.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/automation/cloudify/manager/service/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/automation/a4c/config/location/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/demo/spark-jobs/tosca.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/topology-mongo/mongo-type.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/monitoring/topologies/grafana_graphite/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/lang/java/jmx/jolokia/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/automation/cloudify/config/offline_plugin/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/automation/cloudify/manager/v3/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/topology-host-pool-service/topology-host-pool-service.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/apache-load-balancer/apache-load-balancer-type.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/www/wordpress/wordpress-type.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/automation/cloudify/manager/pub/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/mysql/mysql-type.yml
