cluster_id,url,smelly
0,https://raw.githubusercontent.com/micado-scale/tosca/958dd43e586a916af804b7d70c27e83c4de9ac8b/policy/scalability/consumption/tosca_policy_scalability_comsumption.yaml,True
0,https://raw.githubusercontent.com/alien4cloud/csar-public-library/d08f5ac3f3f5279ad65fdf8c025459fafac37e75/org/alien4cloud/vault/pub/type.yml,True
0,https://raw.githubusercontent.com/alien4cloud/csar-public-library/d08f5ac3f3f5279ad65fdf8c025459fafac37e75/org/alien4cloud/mysql/linux_pup/types.yml,True
0,https://raw.githubusercontent.com/alien4cloud/csar-public-library/d08f5ac3f3f5279ad65fdf8c025459fafac37e75/org/alien4cloud/terraform/openstack/types.yml,True
0,https://raw.githubusercontent.com/alien4cloud/csar-public-library/d08f5ac3f3f5279ad65fdf8c025459fafac37e75/org/alien4cloud/alien4cloud/webapp/types.yml,True
0,https://raw.githubusercontent.com/alien4cloud/csar-public-library/d08f5ac3f3f5279ad65fdf8c025459fafac37e75/org/alien4cloud/mysql/pub/types.yml,True
0,https://raw.githubusercontent.com/alien4cloud/csar-public-library/d08f5ac3f3f5279ad65fdf8c025459fafac37e75/org/alien4cloud/vault/vault_sh/type.yml,True
0,https://raw.githubusercontent.com/alien4cloud/csar-public-library/d08f5ac3f3f5279ad65fdf8c025459fafac37e75/org/alien4cloud/consul/pub/types.yml,True
0,https://raw.githubusercontent.com/alien4cloud/csar-public-library/d08f5ac3f3f5279ad65fdf8c025459fafac37e75/org/alien4cloud/diamond/agent_linux/types.yml,True
0,https://raw.githubusercontent.com/alien4cloud/csar-public-library/d08f5ac3f3f5279ad65fdf8c025459fafac37e75/org/alien4cloud/terraform/openstack/topology/types.yml,True
0,https://raw.githubusercontent.com/radon-h2020/radon-particles/4c787f61b042c65540adc5bf6df21c294a2b2662/policytypes/tosca.policies/Performance/PolicyType.tosca,True
0,https://raw.githubusercontent.com/radon-h2020/radon-particles/4c787f61b042c65540adc5bf6df21c294a2b2662/grouptypes/tosca.groups/Root/GroupType.tosca,True
0,https://raw.githubusercontent.com/radon-h2020/radon-particles/4c787f61b042c65540adc5bf6df21c294a2b2662/artifacttypes/tosca.artifacts/Root/ArtifactType.tosca,True
0,https://raw.githubusercontent.com/radon-h2020/radon-particles/4c787f61b042c65540adc5bf6df21c294a2b2662/policytypes/tosca.policies/Placement/PolicyType.tosca,True
0,https://raw.githubusercontent.com/radon-h2020/radon-particles/4c787f61b042c65540adc5bf6df21c294a2b2662/datatypes/tosca.datatypes/Root/DataType.tosca,True
0,https://raw.githubusercontent.com/radon-h2020/radon-particles/4c787f61b042c65540adc5bf6df21c294a2b2662/relationshiptypes/radon.relationships.apache.openwhisk/OpenWhiskKafkaTriggers/RelationshipType.tosca,True
0,https://raw.githubusercontent.com/radon-h2020/radon-particles/4c787f61b042c65540adc5bf6df21c294a2b2662/capabilitytypes/tosca.capabilities/Root/CapabilityType.tosca,True
0,https://raw.githubusercontent.com/radon-h2020/radon-particles/4c787f61b042c65540adc5bf6df21c294a2b2662/capabilitytypes/tosca.capabilities.Endpoint/Public/CapabilityType.tosca,True
0,https://raw.githubusercontent.com/radon-h2020/radon-particles/4c787f61b042c65540adc5bf6df21c294a2b2662/interfacetypes/tosca.interfaces/Root/InterfaceType.tosca,True
0,https://raw.githubusercontent.com/radon-h2020/radon-particles/4c787f61b042c65540adc5bf6df21c294a2b2662/interfacetypes/tosca.interfaces.node.lifecycle/Standard/InterfaceType.tosca,True
0,https://raw.githubusercontent.com/radon-h2020/radon-particles/4c787f61b042c65540adc5bf6df21c294a2b2662/interfacetypes/tosca.interfaces.relatioship/Configure/InterfaceType.tosca,True
0,https://raw.githubusercontent.com/radon-h2020/radon-particles/4c787f61b042c65540adc5bf6df21c294a2b2662/nodetypes/tosca.nodes/Database/NodeType.tosca,True
0,https://raw.githubusercontent.com/radon-h2020/radon-particles/4c787f61b042c65540adc5bf6df21c294a2b2662/nodetypes/tosca.nodes/DBMS/NodeType.tosca,True
0,https://raw.githubusercontent.com/radon-h2020/radon-particles/4c787f61b042c65540adc5bf6df21c294a2b2662/nodetypes/radon.nodes.google/GoogleCloudPlatform/NodeType.tosca,True
0,https://raw.githubusercontent.com/indigo-dc/tosca-templates/e7f2aef179a9e242f173b65101e47162f9b42367/galaxy_elastic_cluster.yaml,True
0,https://raw.githubusercontent.com/indigo-dc/tosca-templates/e7f2aef179a9e242f173b65101e47162f9b42367/deep-oc/deep-oc-dogs_breed-mesos.yml,True
0,https://raw.githubusercontent.com/indigo-dc/tosca-templates/e7f2aef179a9e242f173b65101e47162f9b42367/deep-oc/deep-oc-mods_mesos-cpu.yml,True
0,https://raw.githubusercontent.com/indigo-dc/tosca-templates/e7f2aef179a9e242f173b65101e47162f9b42367/simple-node.yml,True
0,https://raw.githubusercontent.com/indigo-dc/tosca-templates/e7f2aef179a9e242f173b65101e47162f9b42367/deep-oc/deep-oc-generic-dev_mesos-webdav.yml,True
0,https://raw.githubusercontent.com/indigo-dc/tosca-templates/e7f2aef179a9e242f173b65101e47162f9b42367/galaxy_elastic_cluster_elixir_it.yaml,True
0,https://raw.githubusercontent.com/indigo-dc/tosca-templates/e7f2aef179a9e242f173b65101e47162f9b42367/deep-oc/deep-oc-retinopathy-cpu-template.yml,True
0,https://raw.githubusercontent.com/indigo-dc/tosca-templates/e7f2aef179a9e242f173b65101e47162f9b42367/lifewatch-algaebloom.yaml,True
0,https://raw.githubusercontent.com/indigo-dc/tosca-templates/e7f2aef179a9e242f173b65101e47162f9b42367/dariah_repository.yaml,True
0,https://raw.githubusercontent.com/indigo-dc/tosca-templates/e7f2aef179a9e242f173b65101e47162f9b42367/deep-oc/deep-oc-retinopathy-gpu-template.yml,True
0,https://raw.githubusercontent.com/indigo-dc/tosca-templates/e7f2aef179a9e242f173b65101e47162f9b42367/deep-oc/deep-oc-mods_mesos-gpu.yml,True
0,https://raw.githubusercontent.com/indigo-dc/tosca-templates/e7f2aef179a9e242f173b65101e47162f9b42367/galaxy_elixir_it.yaml,True
0,https://raw.githubusercontent.com/indigo-dc/tosca-templates/e7f2aef179a9e242f173b65101e47162f9b42367/deep-oc/vm_docker_deepaas.yml,True
0,https://raw.githubusercontent.com/indigo-dc/tosca-templates/e7f2aef179a9e242f173b65101e47162f9b42367/hybrid_slurm_elastic_cluster.yml,True
0,https://raw.githubusercontent.com/indigo-dc/tosca-templates/e7f2aef179a9e242f173b65101e47162f9b42367/deep-oc/deep-oc-mesos-webdav.yml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple/1.0/relationships.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple/1.1/interfaces.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple/1.0/nodes.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple/1.2/artifacts.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple/1.1/policies.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple/1.1/data.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple/1.3/artifacts.yaml,True
